RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2873623,2873623,null,2741000,2741000,2741000,null,1672000,1672000,1672000,null
2881302,2881302,null,7740000,7740000,7740000,null,54096000,54096000,54096000,null
2931687,2931687,null,14102000,14102000,14102000,null,3849000,3849000,3849000,null
2860063,2860063,null,2116156505.70474,2116156505.70474,2116156505.70474,null,1092641465.94445,1092641465.94445,1092641465.94445,null
2837784,2837784,null,4830000,4830000,4830000,null,3005000,3005000,3005000,null
2791693,2791693,null,97000,97000,97000,null,1160000,1160000,1160000,null
2822339,2822339,null,19813000,19813000,19813000,null,11632000,11632000,11632000,null
2941457,2941457,null,6796000,6796000,6796000,null,2168000,2168000,2168000,null
2848363,2848363,null,468000,468000,468000,null,13542000,13542000,13542000,null
2939190,2939190,null,6390000,6390000,6390000,null,47233000,47233000,47233000,null
2892752,2892752,null,2458000,2458000,2458000,null,3838000,3838000,3838000,null
2876677,2876677,null,939106901.217862,939106901.217862,939106901.217862,null,5923346108.98184,5923346108.98184,5923346108.98184,null
2861142,2861142,null,0,0,0,null,0,0,0,null
2912721,2912721,null,30181000,30181000,30181000,null,28354000,28354000,28354000,null
2900534,2900534,null,28126000,28126000,28126000,null,21149000,21149000,21149000,null
2938306,2938306,null,5226000,5226000,5226000,null,4645000,4645000,4645000,null
2849844,2849844,null,192688000,192688000,192688000,null,128958000,128958000,128958000,null
2902284,2902284,null,37654000,37654000,37654000,null,11990000,11990000,11990000,null
2905457,2905457,null,398922000,398922000,398922000,null,1515482000,1515482000,1515482000,null
2947298,2947298,null,177256000,177256000,177256000,null,30827000,30827000,30827000,null
2894068,2894068,null,43535720.4635876,43535720.4635876,43535720.4635876,null,11804186.1269677,11804186.1269677,11804186.1269677,null
2759711,2759711,null,1632457149.30086,1632457149.30086,1632457149.30086,null,2046637347.76725,2046637347.76725,2046637347.76725,null
2864574,2864574,null,3151000,3151000,3151000,null,2559000,2559000,2559000,null
2902998,2902998,null,15001000,15001000,15001000,null,9134000,9134000,9134000,null
2935021,2935021,null,14373000,14373000,14373000,null,21624000,21624000,21624000,null
2887747,2887747,null,740235000,740235000,740235000,null,1247251000,1247251000,1247251000,null
2929627,2929627,null,30756000,30756000,30756000,null,15240000,15240000,15240000,null
2771874,2771874,null,1261000,1261000,1261000,null,6880000,6880000,6880000,null
2911948,2911948,null,45460000,45460000,45460000,null,347989000,347989000,347989000,null
2943213,2943213,null,0,0,0,null,28867000,28867000,28867000,null
2883601,2883601,null,31573000,31573000,31573000,null,6921000,6921000,6921000,null
2910626,2910626,null,2188000,2188000,2188000,null,108619000,108619000,108619000,null
2954833,2954833,null,1120271000,1120271000,1120271000,null,375810000,375810000,375810000,null
2920732,2920732,null,19214260.5840272,19214260.5840272,19214260.5840272,null,14350885.4227747,14350885.4227747,14350885.4227747,null
2800630,2800630,null,2228000,2228000,2228000,null,4012000,4012000,4012000,null
2734877,2734877,null,17746000,17746000,17746000,null,4856000,4856000,4856000,null
2855323,2855323,null,2490000,2490000,2490000,null,5499000,5499000,5499000,null
2867405,2867405,null,237880000,237880000,237880000,null,827835000,827835000,827835000,null
2774001,2774001,null,11854000,11854000,11854000,null,7132000,7132000,7132000,null
2960122,2960122,null,98956000,98956000,98956000,null,72073000,72073000,72073000,null
2893704,2893704,null,56765291.3499819,56765291.3499819,56765291.3499819,null,261293858.62182,261293858.62182,261293858.62182,null
2850803,2850803,null,69159000,69159000,69159000,null,37663000,37663000,37663000,null
2936668,2936668,null,4422000,4422000,4422000,null,9815000,9815000,9815000,null
2927028,2927028,null,8788000,8788000,8788000,null,21476000,21476000,21476000,null
2831165,2831165,null,1323011953.08976,1323011953.08976,1323011953.08976,null,296706134.415877,296706134.415877,296706134.415877,null
2852203,2852203,null,null,null,null,null,366426000,366426000,366426000,null
2906259,2906259,null,26523000,26523000,26523000,null,13654000,13654000,13654000,null
2889877,2889877,null,12108000,12108000,12108000,null,13263000,13263000,13263000,null
2940340,2940340,null,76172000,76172000,76172000,null,66413000,66413000,66413000,null
2907234,2907234,null,903000,903000,903000,null,3355000,3355000,3355000,null
2917347,2917347,null,4837574.76251906,4837574.76251906,4837574.76251906,null,2428755.71713381,2428755.71713381,2428755.71713381,null
2860349,2860349,null,8012000,8012000,8012000,null,5875000,5875000,5875000,null
2866438,2866438,null,9125000,9125000,9125000,null,3988000,3988000,3988000,null
2845902,2845902,null,87713600,87713600,87713600,null,96311000,96311000,96311000,null
2922186,2922186,null,18004000,18004000,18004000,null,8353000,8353000,8353000,null
2782643,2782643,null,67958000,67958000,67958000,null,30164000,30164000,30164000,null
2825889,2825889,null,6198000,6198000,6198000,null,7874000,7874000,7874000,null
2746371,2746371,null,796000,796000,796000,null,2684000,2684000,2684000,null
2797668,2797668,null,6017000,6017000,6017000,null,9070000,9070000,9070000,null
2939627,2939627,null,28004000,28004000,28004000,null,26934000,26934000,26934000,null
2863943,2863943,null,840000,840000,840000,null,2056000,2056000,2056000,null
2841262,2841262,null,954451000,954451000,954451000,null,281524000,281524000,281524000,null
2853917,2853917,null,8719000,8719000,8719000,null,6513000,6513000,6513000,null
2938348,2938348,null,99350892.4088187,99350892.4088187,99350892.4088187,null,913218422.005067,913218422.005067,913218422.005067,null
2854188,2854188,null,699000,699000,699000,null,3876000,3876000,3876000,null
2925842,2925842,null,74170000,74170000,74170000,null,189398000,189398000,189398000,null
2854145,2854145,null,251000000,251000000,251000000,null,350000000,350000000,350000000,null
2924786,2924786,null,7817000,7817000,7817000,null,18124000,18124000,18124000,null
2878778,2878778,null,83093000,83093000,83093000,null,38718000,38718000,38718000,null
2816912,2816912,null,541109000,541109000,541109000,null,269787000,269787000,269787000,null
2851009,2851009,null,190829000,190829000,190829000,null,1429483000,1429483000,1429483000,null
2750811,2750811,null,61222000,61222000,61222000,null,23670000,23670000,23670000,null
2952115,2952115,null,3411000,3411000,3411000,null,7609000,7609000,7609000,null
2844855,2844855,null,97641000,97641000,97641000,null,158891000,158891000,158891000,null
2880733,2880733,null,3926891060.44155,3926891060.44155,3926891060.44155,null,96304501323.9188,96304501323.9188,96304501323.9188,null
2788819,2788819,null,6226000,6226000,6226000,null,3185000,3185000,3185000,null
2919193,2919193,null,9515000,9515000,9515000,null,202466000,202466000,202466000,null
2846826,2846826,null,1002000000,1002000000,1002000000,null,968000000,968000000,968000000,null
2899269,2899269,null,257542000,257542000,257542000,null,961261000,961261000,961261000,null
2852205,2852205,null,24739000,24739000,24739000,null,18361000,18361000,18361000,null
2951245,2951245,null,3873000,3873000,3873000,null,1707000,1707000,1707000,null
2944098,2944098,null,18567000,18567000,18567000,null,30857000,30857000,30857000,null
2952866,2952866,null,171238000,171238000,171238000,null,202019000,202019000,202019000,null
2919697,2919697,null,105065000,105065000,105065000,null,89430000,89430000,89430000,null
2844655,2844655,null,47557000,47557000,47557000,null,99223000,99223000,99223000,null
2868314,2868314,null,1138656351.79153,1138656351.79153,1138656351.79153,null,3093811074.91857,3093811074.91857,3093811074.91857,null
2910815,2910815,null,8112000,8112000,8112000,null,13225000,13225000,13225000,null
2876738,2876738,null,5844000,5844000,5844000,null,9221000,9221000,9221000,null
2924413,2924413,null,0,0,0,null,1327000,1327000,1327000,null
2765214,2765214,null,6334819881.01373,6334819881.01373,6334819881.01373,null,162303437775.816,162303437775.816,162303437775.816,null
2839541,2839541,null,4516794.68072911,4516794.68072911,4516794.68072911,null,3600825.40410409,3600825.40410409,3600825.40410409,null
2913732,2913732,null,20278000,20278000,20278000,null,8015000,8015000,8015000,null
2903002,2903002,null,87356000,87356000,87356000,null,26052000,26052000,26052000,null
2868300,2868300,null,122315000000,122315000000,122315000000,null,775491000000,775491000000,775491000000,null
2832885,2832885,null,2936000,2936000,2936000,null,4193000,4193000,4193000,null
2802278,2802278,null,38067000,38067000,38067000,null,8921000,8921000,8921000,null
2897199,2897199,null,13255000,13255000,13255000,null,5876000,5876000,5876000,null
2931010,2931010,null,93122000,93122000,93122000,null,37889000,37889000,37889000,null
2860058,2860058,null,3199000,3199000,3199000,null,7039000,7039000,7039000,null
2841860,2841860,null,2032122692725.3,2032122692725.3,2032122692725.3,null,95529365725660.5,95529365725660.5,95529365725660.5,null
2925276,2925276,null,9242000,9242000,9242000,null,6204000,6204000,6204000,null
2946327,2946327,null,2495000,2495000,2495000,null,3374000,3374000,3374000,null
2901232,2901232,null,81308000,81308000,81308000,null,30449000,30449000,30449000,null
2946906,2946906,null,2933000000,2933000000,2933000000,null,6792000000,6792000000,6792000000,null
2855780,2855780,null,31856000,31856000,31856000,null,12124000,12124000,12124000,null
2905806,2905806,null,8506000,8506000,8506000,null,8479000,8479000,8479000,null
2948273,2948273,null,756000,756000,756000,null,3290000,3290000,3290000,null
2936037,2936037,null,9404000,9404000,9404000,null,5703000,5703000,5703000,null
2948237,2948237,null,1959692363.37315,1959692363.37315,1959692363.37315,null,4724317770.53927,4724317770.53927,4724317770.53927,null
2838337,2838337,null,14318000,14318000,14318000,null,2640000,2640000,2640000,null
2840618,2840618,null,20916000,20916000,20916000,null,8181000,8181000,8181000,null
2924200,2924200,null,21784000,21784000,21784000,null,16861000,16861000,16861000,null
2879662,2879662,null,84668000,84668000,84668000,null,95488000,95488000,95488000,null
2763666,2763666,null,1547000,1547000,1547000,null,42381000,42381000,42381000,null
2904891,2904891,null,887000,887000,887000,null,5734000,5734000,5734000,null
2923382,2923382,null,3641000,3641000,3641000,null,7654000,7654000,7654000,null
2929636,2929636,null,13699000,13699000,13699000,null,16059000,16059000,16059000,null
2892432,2892432,null,51928608.2353492,51928608.2353492,51928608.2353492,null,452120883.098082,452120883.098082,452120883.098082,null
2922611,2922611,null,57970000,57970000,57970000,null,75303000,75303000,75303000,null
2911641,2911641,null,90300000,90300000,90300000,null,229564000,229564000,229564000,null
2804575,2804575,null,9889000,9889000,9889000,null,6241000,6241000,6241000,null
2888818,2888818,null,36648611.2711767,36648611.2711767,36648611.2711767,null,2597902500.86435,2597902500.86435,2597902500.86435,null
2892433,2892433,null,9000,9000,9000,null,8071000,8071000,8071000,null
2921576,2921576,null,37819000,37819000,37819000,null,19233000,19233000,19233000,null
2917652,2917652,null,9040000,9040000,9040000,null,3917000,3917000,3917000,null
2951754,2951754,null,266419000,266419000,266419000,null,181041000,181041000,181041000,null
2923645,2923645,null,14450000,14450000,14450000,null,13998000,13998000,13998000,null
2851079,2851079,null,3939000,3939000,3939000,null,5721000,5721000,5721000,null
2942493,2942493,null,2932724000,2932724000,2932724000,null,5161921000,5161921000,5161921000,null
2905108,2905108,null,19614000,19614000,19614000,null,23173000,23173000,23173000,null
2937311,2937311,null,61660000,61660000,61660000,null,24274000,24274000,24274000,null
2852142,2852142,null,0,0,0,null,0,0,0,null
2922467,2922467,null,12990000,12990000,12990000,null,10335000,10335000,10335000,null
2826377,2826377,null,37948000,37948000,37948000,null,10433000,10433000,10433000,null
2846041,2846041,null,374457000,374457000,374457000,null,129263000,129263000,129263000,null
2925634,2925634,null,442201896.654499,442201896.654499,442201896.654499,null,350246006.605599,350246006.605599,350246006.605599,null
2949807,2949807,null,2298000,2298000,2298000,null,2991000,2991000,2991000,null
2927919,2927919,null,167160000000,167160000000,167160000000,null,96200000000,96200000000,96200000000,null
2872354,2872354,null,92944000,92944000,92944000,null,179108000,179108000,179108000,null
2859430,2859430,null,8346000,8346000,8346000,null,5604000,5604000,5604000,null
2859287,2859287,null,45808000,45808000,45808000,null,37871000,37871000,37871000,null
2913559,2913559,null,null,null,null,null,505699000,505699000,505699000,null
2937544,2937544,null,63413000,63413000,63413000,null,466725000,466725000,466725000,null
2862585,2862585,null,46228000,46228000,46228000,null,19223000,19223000,19223000,null
2929899,2929899,null,86094000,86094000,86094000,null,27882000,27882000,27882000,null
2934860,2934860,null,3670000,3670000,3670000,null,2061000,2061000,2061000,null
2931711,2931711,null,182967000,182967000,182967000,null,319392000,319392000,319392000,null
2941945,2941945,null,30566000,30566000,30566000,null,20711000,20711000,20711000,null
2915596,2915596,null,2333000,2333000,2333000,null,4417000,4417000,4417000,null
2941191,2941191,null,8768000,8768000,8768000,null,17743000,17743000,17743000,null
2943288,2943288,null,98886174.4480637,98886174.4480637,98886174.4480637,null,402420012.179697,402420012.179697,402420012.179697,null
2751182,2751182,null,5057000,5057000,5057000,null,93934000,93934000,93934000,null
2901215,2901215,null,3931000,3931000,3931000,null,20833000,20833000,20833000,null
2925104,2925104,null,null,null,null,null,80838000,80838000,80838000,null
2851858,2851858,null,3244000,3244000,3244000,null,8313000,8313000,8313000,null
2926011,2926011,null,1573000,1573000,1573000,null,16773000,16773000,16773000,null
2904080,2904080,null,41894664.0543967,41894664.0543967,41894664.0543967,null,128746110.406823,128746110.406823,128746110.406823,null
2829434,2829434,null,8222415.29105126,8222415.29105126,8222415.29105126,null,1633362.29365769,1633362.29365769,1633362.29365769,null
2941432,2941432,null,23530000,23530000,23530000,null,24321000,24321000,24321000,null
2923041,2923041,null,25365254.0388668,25365254.0388668,25365254.0388668,null,17477171.6225708,17477171.6225708,17477171.6225708,null
2925101,2925101,null,63608000,63608000,63608000,null,40157000,40157000,40157000,null
2880356,2880356,null,2490000,2490000,2490000,null,4937000,4937000,4937000,null
2902615,2902615,null,1885918385.81252,1885918385.81252,1885918385.81252,null,1033465527.43296,1033465527.43296,1033465527.43296,null
2899130,2899130,null,15500000,15500000,15500000,null,9635000,9635000,9635000,null
2948787,2948787,null,11980000,11980000,11980000,null,144874000,144874000,144874000,null
2929272,2929272,null,38145000,38145000,38145000,null,25202000,25202000,25202000,null
2890058,2890058,null,9531740000,9531740000,9531740000,null,98239945000,98239945000,98239945000,null
2916307,2916307,null,34357000,34357000,34357000,null,23148000,23148000,23148000,null
2896625,2896625,null,889332000,889332000,889332000,null,1670947000,1670947000,1670947000,null
2842501,2842501,null,62782000,62782000,62782000,null,28817000,28817000,28817000,null
2954591,2954591,null,3452732000,3452732000,3452732000,null,1426529000,1426529000,1426529000,null
2765826,2765826,null,272636000,272636000,272636000,null,458653000,458653000,458653000,null
2883118,2883118,null,9987000,9987000,9987000,null,27347000,27347000,27347000,null
2935935,2935935,null,1261000,1261000,1261000,null,7427000,7427000,7427000,null
2955861,2955861,null,4117000,4117000,4117000,null,74617000,74617000,74617000,null
2952360,2952360,null,269809178.178413,269809178.178413,269809178.178413,null,2523425427.3004,2523425427.3004,2523425427.3004,null
2840709,2840709,null,9227000,9227000,9227000,null,4626000,4626000,4626000,null
2941952,2941952,null,5467000,5467000,5467000,null,6344000,6344000,6344000,null
2877900,2877900,null,68112000,68112000,68112000,null,12755000,12755000,12755000,null
2954632,2954632,null,5581000,5581000,5581000,null,4816000,4816000,4816000,null
2895119,2895119,null,6584000,6584000,6584000,null,5348000,5348000,5348000,null
2883740,2883740,null,801454035.468694,801454035.468694,801454035.468694,null,3156910966.34093,3156910966.34093,3156910966.34093,null
2947218,2947218,null,1494000,1494000,1494000,null,6431000,6431000,6431000,null
2758517,2758517,null,4647000,4647000,4647000,null,3136000,3136000,3136000,null
2914925,2914925,null,1315000,1315000,1315000,null,4619000,4619000,4619000,null
2954219,2954219,null,171724000,171724000,171724000,null,64929000,64929000,64929000,null
2906446,2906446,null,113438000,113438000,113438000,null,77628000,77628000,77628000,null
2924976,2924976,null,125513000,125513000,125513000,null,58163000,58163000,58163000,null
2931280,2931280,null,678000,678000,678000,null,238000,238000,238000,null
