XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY,RatingID,ParentRatingID,LBRatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverParent,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsParent,TotalAssetsLBR
2909599,2909599,AAB,null,CIB CFB T&L Transpor,FAIR,null,4770597176.98154,EUR,830646941.730004,EUR,null,null,null,null,null,null,null,null,null,null,null
2909600,2909600,AAB,null,CIB CFB T&L Transpor,FAIR,null,4770597176.98154,EUR,830646941.730004,EUR,null,null,null,null,null,null,null,null,null,null,null
2909641,2909641,AAB,null,CIB CFB T&L Transpor,FAIR,null,2409947520.81071,EUR,1173714259.86247,EUR,null,null,null,null,null,null,null,null,null,null,null
2909649,2909649,AAB,null,CIB CFB T&L Transpor,FAIR,null,2409947520.81071,EUR,1173714259.86247,EUR,null,null,null,null,null,null,null,null,null,null,null
2909660,2909660,AAB,null,CIB CFB T&L Transpor,FAIR,null,2409947520.81071,EUR,1173714259.86247,EUR,null,null,null,null,null,null,null,null,null,null,null
2909688,2909688,AAB,null,CIB CFB T&L Transpor,FAIR,null,22914000,EUR,7621000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909691,2909691,AAB,null,CIB CFB T&L Transpor,FAIR,null,22914000,EUR,7621000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909729,2909729,AAB,null,CIB Corporate Lendin,FAIR,null,48215000,EUR,92680000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909896,2909896,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909897,2909897,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909898,2909898,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909899,2909899,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909900,2909900,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909901,2909901,AAB,null,CIB Corporate Lendin,FAIR,null,366925000,EUR,29208000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909927,2909927,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909929,2909929,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909931,2909931,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909933,2909933,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909935,2909935,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909937,2909937,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909939,2909939,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909941,2909941,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909943,2909943,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909945,2909945,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909947,2909947,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909949,2909949,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909952,2909952,AAB,null,CIB Corporate Lendin,FAIR,null,86458000,EUR,247357000,EUR,null,null,null,null,null,null,null,null,null,null,null
2909987,2909987,AAB,null,CIB Corporate Lendin,FAIR,null,3429707000,EUR,791211000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910000,2910000,AAB,null,CIB Corporate Lendin,FAIR,null,3429707000,EUR,791211000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910009,2910009,AAB,null,CIB Corporate Lendin,FAIR,null,1253000000,EUR,821000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910208,2910208,AAB,null,CBC Real Estate,FAIR,null,633473000,EUR,119146000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910209,2910209,AAB,null,CBC Real Estate,FAIR,null,633473000,EUR,119146000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910210,2910210,AAB,null,CIB Corporate Lendin,FAIR,null,5382960932.88194,EUR,3878162179.59052,EUR,null,null,null,null,null,null,null,null,null,null,null
2910211,2910211,AAB,null,CIB Corporate Lendin,FAIR,null,5382960932.88194,EUR,3878162179.59052,EUR,null,null,null,null,null,null,null,null,null,null,null
2910212,2910212,AAB,null,CIB Corporate Lendin,FAIR,null,5382960932.88194,EUR,3878162179.59052,EUR,null,null,null,null,null,null,null,null,null,null,null
2910216,2910216,AAB,null,CIB Corporate Lendin,FAIR,null,5382960932.88194,EUR,3878162179.59052,EUR,null,null,null,null,null,null,null,null,null,null,null
2910401,2910401,AAB,null,CIB Corporate Lendin,FAIR,null,13345000,EUR,15257000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910402,2910402,AAB,null,CIB Corporate Lendin,FAIR,null,13345000,EUR,15257000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910420,2910420,AAB,null,CIB Corporate Lendin,FAIR,null,90659000,EUR,114940000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910462,2910462,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910465,2910465,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910469,2910469,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910471,2910471,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910473,2910473,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910474,2910474,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910476,2910476,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910477,2910477,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910478,2910478,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910479,2910479,AAB,null,CIB Corporate Lendin,FAIR,null,303362000,EUR,148224000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910480,2910480,AAB,null,CIB NR BM Chemicals ,FAIR,null,4282886000,EUR,498640000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910481,2910481,AAB,null,CIB NR BM Chemicals ,FAIR,null,4282886000,EUR,498640000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910523,2910523,AAB,null,null,FAIR,null,1564000000,EUR,21700000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910524,2910524,AAB,null,null,FAIR,null,8647800000,EUR,356000000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910534,2910534,AAB,null,null,FAIR,null,32234554000,EUR,742883000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910535,2910535,AAB,null,null,FAIR,null,28521429500,EUR,60564500,EUR,null,null,null,null,null,null,null,null,null,null,null
2910536,2910536,AAB,null,null,FAIR,null,10772497700,EUR,17630900,EUR,null,null,null,null,null,null,null,null,null,null,null
2910540,2910540,AAB,null,null,FAIR,null,17582700000,EUR,19300000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910545,2910545,AAB,null,null,FAIR,null,42297309864,EUR,497848360,EUR,null,null,null,null,null,null,null,null,null,null,null
2910590,2910590,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910591,2910591,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910616,2910616,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910617,2910617,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910618,2910618,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910619,2910619,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910620,2910620,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910621,2910621,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910622,2910622,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910623,2910623,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910624,2910624,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910625,2910625,AAB,null,CIB Corporate Lendin,FAIR,null,215408000,EUR,309350000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910723,2910723,AAB,null,CIB CFB T&L Transpor,FAIR,null,96584328.6283026,EUR,41568946.7969598,EUR,null,null,null,null,null,null,null,null,null,null,null
2910730,2910730,AAB,null,CIB CFB T&L Transpor,FAIR,null,121899203.764025,EUR,31754433.5866811,EUR,null,null,null,null,null,null,null,null,null,null,null
2910733,2910733,AAB,null,CIB CFB T&L Transpor,FAIR,null,121899203.764025,EUR,31754433.5866811,EUR,null,null,null,null,null,null,null,null,null,null,null
2910791,2910791,AAB,null,CIB Corporate Lendin,FAIR,null,3749000,EUR,9723831,EUR,null,null,null,null,null,null,null,null,null,null,null
2910869,2910869,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910870,2910870,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910871,2910871,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910872,2910872,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910873,2910873,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910874,2910874,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910875,2910875,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910876,2910876,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910877,2910877,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910878,2910878,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910879,2910879,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910880,2910880,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910881,2910881,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910882,2910882,AAB,null,CIB Corporate Lendin,FAIR,null,55018000,EUR,105594000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910904,2910904,AAB,null,CIB CFB T&L Transpor,FAIR,null,437890879.478827,EUR,60426167.2095548,EUR,null,null,null,null,null,null,null,null,null,null,null
2910905,2910905,AAB,null,CIB CFB T&L Transpor,FAIR,null,437890879.478827,EUR,60426167.2095548,EUR,null,null,null,null,null,null,null,null,null,null,null
2910933,2910933,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910934,2910934,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910935,2910935,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910936,2910936,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910937,2910937,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910938,2910938,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910939,2910939,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910940,2910940,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910941,2910941,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910942,2910942,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910943,2910943,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910944,2910944,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2910945,2910945,AAB,null,CIB Corporate Lendin,FAIR,null,1335598000,EUR,2117317000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911046,2911046,AAB,null,CIB Corporate Lendin,FAIR,null,466725000,EUR,63413000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911047,2911047,AAB,null,CIB Corporate Lendin,FAIR,null,466725000,EUR,63413000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911048,2911048,AAB,null,CBC Real Estate,FAIR,null,466725000,EUR,63413000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911115,2911115,AAB,null,CIB Corporate Lendin,FAIR,null,21392000,EUR,25995000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911116,2911116,AAB,null,CIB Corporate Lendin,FAIR,null,21392000,EUR,25995000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911134,2911134,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911135,2911135,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911136,2911136,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911138,2911138,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911139,2911139,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911140,2911140,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911141,2911141,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911142,2911142,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911143,2911143,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911144,2911144,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911145,2911145,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911146,2911146,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911147,2911147,AAB,null,CIB Corporate Lendin,FAIR,null,29076000,EUR,41209000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911201,2911201,AAB,null,CIB Corporate Lendin,FAIR,null,50050939264.7228,EUR,12576581767.8921,EUR,null,null,null,null,null,null,null,null,null,null,null
2911225,2911225,AAB,null,null,FAIR,null,27940200000,EUR,893900000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911226,2911226,AAB,null,null,FAIR,null,172682890900,EUR,5364883370,EUR,null,null,null,null,null,null,null,null,null,null,null
2911227,2911227,AAB,null,null,FAIR,null,183993440410,EUR,5072353980,EUR,null,null,null,null,null,null,null,null,null,null,null
2911228,2911228,AAB,null,null,FAIR,null,55737287290,EUR,1652552100,EUR,null,null,null,null,null,null,null,null,null,null,null
2911229,2911229,AAB,null,null,FAIR,null,99536457720,EUR,3962352090,EUR,null,null,null,null,null,null,null,null,null,null,null
2911248,2911248,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911249,2911249,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911250,2911250,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911251,2911251,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911252,2911252,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911253,2911253,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
2911254,2911254,AAB,null,CIB Corporate Lendin,FAIR,null,309645000,EUR,668250000,EUR,null,null,null,null,null,null,null,null,null,null,null
