RatingID,XPK_COUNTERPARTY,FAIR_AnnualTurnover,RDF_TotalTurnover,Turnover_Difference,Turnover_Match_Status,FAIR_TotalAssets,RDF_TotalAssets,Assets_Difference,Assets_Match_Status,Overall_Match_Status
2801273,2801273,3226000.00,2912000,314000,MISMATCH,3193000.00,3133000,60000,MISMATCH,MISMATCH
2801384,2801384,3393000.00,3393000,0,MATCH,2426000.00,2044000,382000,MISMATCH,MISMATCH
2801829,2801829,618000.00,591000,27000,MISMATCH,434000.00,374000,60000,MISMATCH,MISMATCH
2802234,2802234,177828266.27,177828266.266923,0.003077000379562378,MATCH,820317740.51,804135475.710873,16182264.799126983,MISMATCH,MISMATCH
2802241,2802241,585000.00,1154000,569000,MISMATCH,935000.00,769000,166000,MISMATCH,MISMATCH
2802278,2802278,38067000.00,38067000,0,MATCH,8921000.00,8898000,23000,MISMATCH,MISMATCH
2802548,2802548,12951000.00,11024000,1927000,MISMATCH,31281000.00,31281000,0,MATCH,MISMATCH
2802585,2802585,641000.00,641000,0,MATCH,5673000.00,4684000,989000,MISMATCH,MISMATCH
2802613,2802613,1750000.00,1548000,202000,MISMATCH,4651000.00,4651000,0,MATCH,MISMATCH
2802670,2802670,12824000.00,12824000,0,MATCH,7428000.00,6891000,537000,MISMATCH,MISMATCH
2802864,2802864,9129000.00,9129000,0,MATCH,22405000.00,14302000,8103000,MISMATCH,MISMATCH
2802866,2802866,2375000.00,9129000,6754000,MISMATCH,26462000.00,14302000,12160000,MISMATCH,MISMATCH
2803399,2803399,85641000.00,100460000,14819000,MISMATCH,178566000.00,178566000,0,MATCH,MISMATCH
2803630,2803630,905000.00,1236000,331000,MISMATCH,6419000.00,6386000,33000,MISMATCH,MISMATCH
2804031,2804031,9844000.00,9630000,214000,MISMATCH,7902000.00,7902000,0,MATCH,MISMATCH
2804097,2804097,28010000.00,22668000,5342000,MISMATCH,88563000.00,88563000,0,MATCH,MISMATCH
2804496,2804496,978000.00,896000,82000,MISMATCH,1979000.00,1979000,0,MATCH,MISMATCH
2804688,2804688,43122000.00,43122000,0,MATCH,752692000.00,738837000,13855000,MISMATCH,MISMATCH
2805742,2805742,8164000.00,7073000,1091000,MISMATCH,9444000.00,11804000,2360000,MISMATCH,MISMATCH
2805810,2805810,6622000.00,6622000,0,MATCH,5497000.00,5464000,33000,MISMATCH,MISMATCH
2806346,2806346,11467889.91,11467889.9082569,0.0017431005835533142,MATCH,131371222.37,112098623.853211,19272598.516789004,MISMATCH,MISMATCH
2806649,2806649,5878000.00,5878000,0,MATCH,3502000.00,3377000,125000,MISMATCH,MISMATCH
2806742,2806742,21343000.00,16043000,5300000,MISMATCH,7604000.00,7604000,0,MATCH,MISMATCH
2806817,2806817,11832000.00,11832000,0,MATCH,8658000.00,8508000,150000,MISMATCH,MISMATCH
2806829,2806829,59591000.00,54937000,4654000,MISMATCH,52995000.00,48201000,4794000,MISMATCH,MISMATCH
2806834,2806834,7626000.00,10805000,3179000,MISMATCH,7704000.00,7704000,0,MATCH,MISMATCH
2807118,2807118,19916000.00,17905000,2011000,MISMATCH,9511000.00,9511000,0,MATCH,MISMATCH
2807788,2807788,3008000.00,3008000,0,MATCH,16661000.00,14997000,1664000,MISMATCH,MISMATCH
2808169,2808169,75000.00,363000,288000,MISMATCH,648121000.00,648121000,0,MATCH,MISMATCH
2808352,2808352,22535000.00,22494000,41000,MISMATCH,4588000.00,4588000,0,MATCH,MISMATCH
2808926,2808926,20154000.00,19339000,815000,MISMATCH,11080000.00,11080000,0,MATCH,MISMATCH
2809044,2809044,644000.00,270000,374000,MISMATCH,3004000.00,3004000,0,MATCH,MISMATCH
2809183,2809183,110699000.00,110699000,0,MATCH,96668000.00,110334000,13666000,MISMATCH,MISMATCH
2809683,2809683,702000.00,702000,0,MATCH,6137000.00,5925000,212000,MISMATCH,MISMATCH
2809850,2809850,176872000.00,164221000,12651000,MISMATCH,171152000.00,105958000,65194000,MISMATCH,MISMATCH
2810084,2810084,9838000.00,10698000,860000,MISMATCH,11366000.00,11366000,0,MATCH,MISMATCH
2810140,2810140,7124000.00,5858000,1266000,MISMATCH,5322000.00,5322000,0,MATCH,MISMATCH
2810290,2810290,2424000.00,2393000,31000,MISMATCH,998000.00,998000,0,MATCH,MISMATCH
2810582,2810582,618574102.71,-2659398510.32932,3277972613.03932,MISMATCH,6317914055.51,42294773972.9236,35976859917.4136,MISMATCH,MISMATCH
2810687,2810687,350000.00,342000,8000,MISMATCH,86181000.00,86181000,0,MATCH,MISMATCH
2810785,2810785,85059523.81,85059523.8095238,0.00047619640827178955,MATCH,262505543.80,246208427.815571,16297115.984429002,MISMATCH,MISMATCH
2810811,2810811,31071000.00,31071000,0,MATCH,8764000.00,11300000,2536000,MISMATCH,MISMATCH
2811170,2811170,86508000.00,86508000,0,MATCH,49695000.00,47790000,1905000,MISMATCH,MISMATCH
2811411,2811411,2286000.00,1804000,482000,MISMATCH,6141000.00,6141000,0,MATCH,MISMATCH
2811548,2811548,4896000.00,3213000,1683000,MISMATCH,20398000.00,20398000,0,MATCH,MISMATCH
2811574,2811574,73181818.18,130136318.920691,56954500.74069099,MISMATCH,978607766.90,978607766.89933,0.0006699562072753906,MATCH,MISMATCH
2811699,2811699,13717000.00,13717000,0,MATCH,29014000.00,28812000,202000,MISMATCH,MISMATCH
2811841,2811841,615000.00,587000,28000,MISMATCH,3315000.00,3315000,0,MATCH,MISMATCH
2812557,2812557,7967000.00,7131000,836000,MISMATCH,1954000.00,1799000,155000,MISMATCH,MISMATCH
2812993,2812993,98572000.00,106581000,8009000,MISMATCH,35028000.00,203285000,168257000,MISMATCH,MISMATCH
2813066,2813066,402000.00,402000,0,MATCH,2514000.00,2025000,489000,MISMATCH,MISMATCH
2813410,2813410,57869000.00,100021000,42152000,MISMATCH,82256000.00,77915000,4341000,MISMATCH,MISMATCH
2813513,2813513,95911000.00,110895000,14984000,MISMATCH,42763000.00,42763000,0,MATCH,MISMATCH
2813868,2813868,875000.00,1037000,162000,MISMATCH,836000.00,1005000,169000,MISMATCH,MISMATCH
2814320,2814320,5739000.00,10610000,4871000,MISMATCH,7713000.00,7542000,171000,MISMATCH,MISMATCH
2814343,2814343,90189000.00,73473000,16716000,MISMATCH,5033000.00,5033000,0,MATCH,MISMATCH
2814598,2814598,51387000.00,51387000,0,MATCH,8448000.00,15248000,6800000,MISMATCH,MISMATCH
2814736,2814736,36559000.00,36559000,0,MATCH,9203000.00,12680000,3477000,MISMATCH,MISMATCH
2815286,2815286,855000.00,1693000,838000,MISMATCH,595000.00,595000,0,MATCH,MISMATCH
2815392,2815392,885000.00,1235000,350000,MISMATCH,4570000.00,4570000,0,MATCH,MISMATCH
2815443,2815443,65780000.00,65780000,0,MATCH,27506000.00,19876000,7630000,MISMATCH,MISMATCH
2815584,2815584,3397000.00,3397000,0,MATCH,596000.00,3419000,2823000,MISMATCH,MISMATCH
2815776,2815776,1780000.00,1780000,0,MATCH,2678000.00,2567000,111000,MISMATCH,MISMATCH
2815923,2815923,35000.00,207000,172000,MISMATCH,5745000.00,5745000,0,MATCH,MISMATCH
2817356,2817356,1401000.00,1401000,0,MATCH,664000.00,1892000,1228000,MISMATCH,MISMATCH
2817387,2817387,9007000.00,3564000,5443000,MISMATCH,14182000.00,14182000,0,MATCH,MISMATCH
2817464,2817464,2087000.00,2087000,0,MATCH,2916000.00,2537000,379000,MISMATCH,MISMATCH
2817506,2817506,111438000.00,111438000,0,MATCH,79616000.00,73755000,5861000,MISMATCH,MISMATCH
2818275,2818275,2685000.00,-457000,3142000,MISMATCH,452459000.00,332022000,120437000,MISMATCH,MISMATCH
2818628,2818628,3360000.00,3360000,0,MATCH,1764000.00,1725000,39000,MISMATCH,MISMATCH
2819046,2819046,3375000.00,3250000,125000,MISMATCH,7941000.00,7941000,0,MATCH,MISMATCH
2819163,2819163,9420000.00,11588000,2168000,MISMATCH,57154000.00,57154000,0,MATCH,MISMATCH
2819183,2819183,236096000.00,236096000,0,MATCH,97809000.00,113029000,15220000,MISMATCH,MISMATCH
2819783,2819783,821000.00,1585000,764000,MISMATCH,9684000.00,9684000,0,MATCH,MISMATCH
2819967,2819967,802000.00,711000,91000,MISMATCH,2341000.00,2279000,62000,MISMATCH,MISMATCH
2820204,2820204,89184000.00,89184000,0,MATCH,79865000.00,165174000,85309000,MISMATCH,MISMATCH
2820439,2820439,1942000.00,1942000,0,MATCH,4351000.00,4344000,7000,MISMATCH,MISMATCH
2820713,2820713,2238000.00,2238000,0,MATCH,71975000.00,69767000,2208000,MISMATCH,MISMATCH
2821318,2821318,846000.00,846000,0,MATCH,1843000.00,1716000,127000,MISMATCH,MISMATCH
2821941,2821941,81000.00,3000,78000,MISMATCH,4462000.00,4462000,0,MATCH,MISMATCH
2822008,2822008,33747000.00,20565000,13182000,MISMATCH,780281000.00,1183949000,403668000,MISMATCH,MISMATCH
2822188,2822188,870000.00,717000,153000,MISMATCH,4450000.00,4340000,110000,MISMATCH,MISMATCH
2822263,2822263,47615000.00,47615000,0,MATCH,104186000.00,103101000,1085000,MISMATCH,MISMATCH
2822422,2822422,5143000.00,5143000,0,MATCH,2675000.00,2346000,329000,MISMATCH,MISMATCH
2822485,2822485,21186000.00,16685000,4501000,MISMATCH,4128000.00,4128000,0,MATCH,MISMATCH
2823239,2823239,7424000.00,7424000,0,MATCH,3383000.00,3242000,141000,MISMATCH,MISMATCH
2823324,2823324,38958000.00,31911000,7047000,MISMATCH,62318000.00,47369000,14949000,MISMATCH,MISMATCH
2823857,2823857,56843000.00,56843000,0,MATCH,9536000.00,88182000,78646000,MISMATCH,MISMATCH
2824151,2824151,61076000.00,61076000,0,MATCH,23550000.00,19983000,3567000,MISMATCH,MISMATCH
2824172,2824172,29690000.00,27191000,2499000,MISMATCH,4591000.00,4206000,385000,MISMATCH,MISMATCH
2824442,2824442,6173000.00,6173000,0,MATCH,3336000.00,2994000,342000,MISMATCH,MISMATCH
2824550,2824550,3226000.00,2912000,314000,MISMATCH,3193000.00,3133000,60000,MISMATCH,MISMATCH
2824586,2824586,362000.00,343000,19000,MISMATCH,11765000.00,11765000,0,MATCH,MISMATCH
2825934,2825934,9031000.00,10065000,1034000,MISMATCH,824000.00,1147000,323000,MISMATCH,MISMATCH
2825940,2825940,6183000.00,6183000,0,MATCH,3990000.00,3648000,342000,MISMATCH,MISMATCH
2826113,2826113,3591000.00,2648000,943000,MISMATCH,122030000.00,120361000,1669000,MISMATCH,MISMATCH
2826611,2826611,8000.00,33000,25000,MISMATCH,1097000.00,1097000,0,MATCH,MISMATCH
2827251,2827251,27857000.00,27857000,0,MATCH,9753000.00,11891000,2138000,MISMATCH,MISMATCH
2827366,2827366,1241000.00,1241000,0,MATCH,881000.00,3317000,2436000,MISMATCH,MISMATCH
2827746,2827746,6697000.00,6345000,352000,MISMATCH,11671000.00,11671000,0,MATCH,MISMATCH
2828317,2828317,7691000.00,6353000,1338000,MISMATCH,7185000.00,7185000,0,MATCH,MISMATCH
2828477,2828477,731000.00,1001000,270000,MISMATCH,1903000.00,1903000,0,MATCH,MISMATCH
2828546,2828546,836000.00,1125000,289000,MISMATCH,6895000.00,6748000,147000,MISMATCH,MISMATCH
2829290,2829290,23805000.00,23805000,0,MATCH,85268000.00,84680000,588000,MISMATCH,MISMATCH
2829461,2829461,7741000.00,7741000,0,MATCH,4753000.00,2945000,1808000,MISMATCH,MISMATCH
2829534,2829534,8695000.00,8695000,0,MATCH,6994000.00,6737000,257000,MISMATCH,MISMATCH
2829644,2829644,6093000.00,5175000,918000,MISMATCH,7086000.00,6784000,302000,MISMATCH,MISMATCH
2829656,2829656,4145000.00,3883000,262000,MISMATCH,7475000.00,7475000,0,MATCH,MISMATCH
2829704,2829704,14232000.00,10439000,3793000,MISMATCH,5594000.00,5594000,0,MATCH,MISMATCH
2829849,2829849,48679000.00,48679000,0,MATCH,21275000.00,17506000,3769000,MISMATCH,MISMATCH
2829999,2829999,2526000.00,1425000,1101000,MISMATCH,3537000.00,3537000,0,MATCH,MISMATCH
2830033,2830033,688000.00,1001000,313000,MISMATCH,6618000.00,6618000,0,MATCH,MISMATCH
2830046,2830046,7434000.00,7185000,249000,MISMATCH,3165000.00,3165000,0,MATCH,MISMATCH
2830263,2830263,9362000.00,10258000,896000,MISMATCH,6990000.00,6891000,99000,MISMATCH,MISMATCH
2830467,2830467,2336000.00,1072827,1263173,MISMATCH,4991000.00,3832000,1159000,MISMATCH,MISMATCH
2830670,2830670,2659000.00,2659000,0,MATCH,350000.00,2925000,2575000,MISMATCH,MISMATCH
2830990,2830990,36736000.00,36736000,0,MATCH,8955000.00,18466000,9511000,MISMATCH,MISMATCH
2831521,2831521,813000.00,1149000,336000,MISMATCH,3981000.00,3981000,0,MATCH,MISMATCH
2831727,2831727,86000.00,111000,25000,MISMATCH,778000.00,778000,0,MATCH,MISMATCH
2831818,2831818,4997000.00,4892000,105000,MISMATCH,4376000.00,4376000,0,MATCH,MISMATCH
2831834,2831834,4369000.00,12740000,8371000,MISMATCH,4246000.00,11741000,7495000,MISMATCH,MISMATCH
2831947,2831947,8675000.00,10550000,1875000,MISMATCH,4052000.00,4052000,0,MATCH,MISMATCH
2832121,2832121,60391000.00,57794000,2597000,MISMATCH,36473000.00,36473000,0,MATCH,MISMATCH
2832333,2832333,11166000.00,10179000,987000,MISMATCH,9246000.00,10159000,913000,MISMATCH,MISMATCH
2832441,2832441,12336000.00,12324000,12000,MISMATCH,5326000.00,5289000,37000,MISMATCH,MISMATCH
2832473,2832473,11047000.00,11047000,0,MATCH,8940000.00,8909000,31000,MISMATCH,MISMATCH
2832620,2832620,16255000.00,14335000,1920000,MISMATCH,11341000.00,10562000,779000,MISMATCH,MISMATCH
2832662,2832662,97241000.00,123760000,26519000,MISMATCH,72335000.00,72335000,0,MATCH,MISMATCH
2832885,2832885,2936000.00,2936000,0,MATCH,4193000.00,4144000,49000,MISMATCH,MISMATCH
2832989,2832989,1234000.00,1044000,190000,MISMATCH,7220000.00,6829000,391000,MISMATCH,MISMATCH
2833060,2833060,15738000.00,15216000,522000,MISMATCH,9703000.00,9703000,0,MATCH,MISMATCH
2833840,2833840,5861000.00,5861000,0,MATCH,6846000.00,6499000,347000,MISMATCH,MISMATCH
2834034,2834034,23562093.03,171407889.974665,147845796.94466498,MISMATCH,2374600072.39,2374600072.38509,0.004909992218017578,MATCH,MISMATCH
2834196,2834196,9131000.00,9131000,0,MATCH,14923000.00,14378000,545000,MISMATCH,MISMATCH
2834257,2834257,20629000.00,20069000,560000,MISMATCH,14624000.00,14624000,0,MATCH,MISMATCH
2834284,2834284,20724000.00,19834000,890000,MISMATCH,9942000.00,9942000,0,MATCH,MISMATCH
2834516,2834516,2079000.00,2079000,0,MATCH,2652000.00,2404000,248000,MISMATCH,MISMATCH
2834685,2834685,7657000.00,12238000,4581000,MISMATCH,7969000.00,7969000,0,MATCH,MISMATCH
2834752,2834752,1857181591.63,1289983769.61535,567197822.0146501,MISMATCH,43487510394.37,39576184680.4023,3911325713.967705,MISMATCH,MISMATCH
2834891,2834891,2106901920.08,2106901920.08303,0.003030061721801758,MATCH,99393238630.11,105847892521.478,6454653891.367996,MISMATCH,MISMATCH
2834924,2834924,18616000.00,15986000,2630000,MISMATCH,9373000.00,10159000,786000,MISMATCH,MISMATCH
2835032,2835032,9483000.00,4562000,4921000,MISMATCH,4613000.00,4502000,111000,MISMATCH,MISMATCH
2835070,2835070,12370000.00,12370000,0,MATCH,6071000.00,5736000,335000,MISMATCH,MISMATCH
2835239,2835239,3591000.00,3591000,0,MATCH,122030000.00,120361000,1669000,MISMATCH,MISMATCH
2835303,2835303,14101000.00,14101000,0,MATCH,14217000.00,10221000,3996000,MISMATCH,MISMATCH
2835516,2835516,408000.00,408000,0,MATCH,9553000.00,12441000,2888000,MISMATCH,MISMATCH
2835595,2835595,13351000.00,11054000,2297000,MISMATCH,12241000.00,11186000,1055000,MISMATCH,MISMATCH
2835659,2835659,1892000.00,1506000,386000,MISMATCH,4544000.00,4541000,3000,MISMATCH,MISMATCH
2835678,2835678,20454000.00,20454000,0,MATCH,15508000.00,11544000,3964000,MISMATCH,MISMATCH
2835690,2835690,2282000.00,2282000,0,MATCH,1925000.00,1849000,76000,MISMATCH,MISMATCH
2835750,2835750,3226000.00,2912000,314000,MISMATCH,3193000.00,3111000,82000,MISMATCH,MISMATCH
2835870,2835870,19880000.00,17743000,2137000,MISMATCH,7910000.00,7849000,61000,MISMATCH,MISMATCH
2835964,2835964,1480000.00,1358000,122000,MISMATCH,1722000.00,1561000,161000,MISMATCH,MISMATCH
2835967,2835967,901000.00,1425000,524000,MISMATCH,3469000.00,3469000,0,MATCH,MISMATCH
2836036,2836036,8293000.00,16603000,8310000,MISMATCH,3997000.00,3786000,211000,MISMATCH,MISMATCH
2836111,2836111,96621000.00,143440000,46819000,MISMATCH,88655000.00,88655000,0,MATCH,MISMATCH
2836176,2836176,94000.00,806000,712000,MISMATCH,6516000.00,5877000,639000,MISMATCH,MISMATCH
2836338,2836338,16861000.00,16861000,0,MATCH,6987000.00,10884000,3897000,MISMATCH,MISMATCH
2836565,2836565,9264000.00,8688000,576000,MISMATCH,6565000.00,6565000,0,MATCH,MISMATCH
2836599,2836599,412000.00,342000,70000,MISMATCH,9274000.00,9274000,0,MATCH,MISMATCH
2836645,2836645,6055000.00,4527000,1528000,MISMATCH,6067000.00,6067000,0,MATCH,MISMATCH
2836784,2836784,51473000.00,47323000,4150000,MISMATCH,18446000.00,18446000,0,MATCH,MISMATCH
2836889,2836889,500991000.00,401220000,99771000,MISMATCH,950168000.00,722958000,227210000,MISMATCH,MISMATCH
2837239,2837239,16285000.00,16285000,0,MATCH,11931000.00,11845000,86000,MISMATCH,MISMATCH
2837836,2837836,49294000.00,49294000,0,MATCH,27246000.00,25249000,1997000,MISMATCH,MISMATCH
2838117,2838117,2634000.00,1643000,991000,MISMATCH,3321000.00,3321000,0,MATCH,MISMATCH
2838337,2838337,14318000.00,14318000,0,MATCH,2640000.00,2397000,243000,MISMATCH,MISMATCH
2838402,2838402,46375000.00,45363000,1012000,MISMATCH,20590000.00,20132000,458000,MISMATCH,MISMATCH
2838529,2838529,1857000.00,1857000,0,MATCH,4861000.00,4668000,193000,MISMATCH,MISMATCH
2838577,2838577,2464000.00,1949000,515000,MISMATCH,35953000.00,28582000,7371000,MISMATCH,MISMATCH
2838790,2838790,9511000.00,10762000,1251000,MISMATCH,124538000.00,124538000,0,MATCH,MISMATCH
2839639,2839639,58980000.00,58980000,0,MATCH,26718000.00,25976000,742000,MISMATCH,MISMATCH
2839977,2839977,81038000.00,73482000,7556000,MISMATCH,54369000.00,46889000,7480000,MISMATCH,MISMATCH
2840060,2840060,648366000.00,616159000,32207000,MISMATCH,316249000.00,276329000,39920000,MISMATCH,MISMATCH
2840675,2840675,2767000.00,2767000,0,MATCH,2687000.00,2499000,188000,MISMATCH,MISMATCH
2840709,2840709,9227000.00,8035000,1192000,MISMATCH,4626000.00,4221000,405000,MISMATCH,MISMATCH
2840923,2840923,2855000.00,2855000,0,MATCH,5319000.00,5214000,105000,MISMATCH,MISMATCH
2841001,2841001,15372000.00,14986000,386000,MISMATCH,2608000.00,2458000,150000,MISMATCH,MISMATCH
2841239,2841239,58992000.00,50399000,8593000,MISMATCH,268429000.00,268429000,0,MATCH,MISMATCH
2841241,2841241,80068000.00,139357000,59289000,MISMATCH,6331000.00,13359000,7028000,MISMATCH,MISMATCH
2841931,2841931,136000.00,136000,0,MATCH,3063000.00,2557000,506000,MISMATCH,MISMATCH
2842089,2842089,17103000.00,15732000,1371000,MISMATCH,8477000.00,8477000,0,MATCH,MISMATCH
2842150,2842150,627537358.88,548231089.395585,79306269.48441505,MISMATCH,25014112521.67,23652482808.5414,1361629713.1285973,MISMATCH,MISMATCH
2842154,2842154,3697000.00,3335000,362000,MISMATCH,4424000.00,4165000,259000,MISMATCH,MISMATCH
2842156,2842156,6300000.00,6300000,0,MATCH,5120000.00,4134000,986000,MISMATCH,MISMATCH
2842873,2842873,9364000.00,12684000,3320000,MISMATCH,4802000.00,2027000,2775000,MISMATCH,MISMATCH
2843183,2843183,3358000.00,3358000,0,MATCH,5136000.00,3845000,1291000,MISMATCH,MISMATCH
2843288,2843288,143121750.13,129866087.585958,13255662.544041991,MISMATCH,769694102.22,630846000.723851,138848101.49614906,MISMATCH,MISMATCH
2843393,2843393,14568000.00,14568000,0,MATCH,9936000.00,11311000,1375000,MISMATCH,MISMATCH
2843482,2843482,26557000.00,25044000,1513000,MISMATCH,8224000.00,8224000,0,MATCH,MISMATCH
2843560,2843560,123363000.00,119643000,3720000,MISMATCH,207825000.00,205985000,1840000,MISMATCH,MISMATCH
2843693,2843693,67554352.93,126655808.903366,59101455.97336599,MISMATCH,62642000.00,257388707.926167,194746707.926167,MISMATCH,MISMATCH
2843710,2843710,14041000.00,12275000,1766000,MISMATCH,16306000.00,11633000,4673000,MISMATCH,MISMATCH
2844004,2844004,17173000.00,15704000,1469000,MISMATCH,8554000.00,8554000,0,MATCH,MISMATCH
2844036,2844036,477000.00,465000,12000,MISMATCH,2577000.00,2577000,0,MATCH,MISMATCH
2844090,2844090,1767000.00,1687000,80000,MISMATCH,3237000.00,3237000,0,MATCH,MISMATCH
2844564,2844564,7373000.00,7155000,218000,MISMATCH,2837000.00,2834000,3000,MISMATCH,MISMATCH
2844608,2844608,15820000.00,13874000,1946000,MISMATCH,6242000.00,6242000,0,MATCH,MISMATCH
2844625,2844625,56272000.00,56272000,0,MATCH,9654000.00,5908000,3746000,MISMATCH,MISMATCH
2844655,2844655,47557000.00,47557000,0,MATCH,99223000.00,99212000,11000,MISMATCH,MISMATCH
2844855,2844855,97641000.00,95367000,2274000,MISMATCH,158891000.00,158891000,0,MATCH,MISMATCH
2845037,2845037,52971253.68,52270126.7979395,701126.882060498,MISMATCH,201370555.48,172076707.356778,29293848.123221993,MISMATCH,MISMATCH
2845150,2845150,77061000.00,53978000,23083000,MISMATCH,697623000.00,693880000,3743000,MISMATCH,MISMATCH
2845624,2845624,9973000.00,9973000,0,MATCH,6186000.00,6117000,69000,MISMATCH,MISMATCH
2845642,2845642,76067000.00,72524000,3543000,MISMATCH,403771000.00,378351000,25420000,MISMATCH,MISMATCH
2845742,2845742,22342000.00,22342000,0,MATCH,6669000.00,6478000,191000,MISMATCH,MISMATCH
2845781,2845781,3717000.00,3059000,658000,MISMATCH,23087000.00,22615000,472000,MISMATCH,MISMATCH
2846171,2846171,1951000.00,1415000,536000,MISMATCH,1994000.00,1783000,211000,MISMATCH,MISMATCH
2846389,2846389,1632000.00,1587000,45000,MISMATCH,2054000.00,2054000,0,MATCH,MISMATCH
2846557,2846557,46364000.00,37325000,9039000,MISMATCH,11628000.00,10497000,1131000,MISMATCH,MISMATCH
2846581,2846581,9582000.00,10983000,1401000,MISMATCH,14804000.00,14804000,0,MATCH,MISMATCH
2846589,2846589,78574000.00,123771000,45197000,MISMATCH,232191000.00,228304000,3887000,MISMATCH,MISMATCH
2846594,2846594,8355000.00,7340000,1015000,MISMATCH,9855000.00,10825000,970000,MISMATCH,MISMATCH
2846599,2846599,8556000.00,8227000,329000,MISMATCH,753000.00,753000,0,MATCH,MISMATCH
2847091,2847091,33619000.00,32450000,1169000,MISMATCH,22218000.00,21467000,751000,MISMATCH,MISMATCH
2847157,2847157,66406520.82,65351972.4936663,1054548.3263337016,MISMATCH,5878028243.60,4960371878.39305,917656365.2069502,MISMATCH,MISMATCH
2847238,2847238,2192000.00,1524000,668000,MISMATCH,712000.00,712000,0,MATCH,MISMATCH
2847294,2847294,1155000.00,1062000,93000,MISMATCH,18093000.00,18093000,0,MATCH,MISMATCH
2847304,2847304,7115000.00,7115000,0,MATCH,7883000.00,7323000,560000,MISMATCH,MISMATCH
