EXMPTN_CNDTN_ID,EXMPTN_ID,SRCE_SSTM_CMPNNT_ID,PD_RTNG_MDL,RPRTNG_ENTTY_CD,BSL_II_PRDCT_TYP_CD,RPRTNG_CRTSS_ACCNT_CD,BSL_II_CNTRPRTY_TYP_CD,RTL_CRDT_EXPSR_PRTFL_CD,CSTMR_MRKT_SGMNT_ID,LGD_RTNG_MDL,LGL_ENTTY,EX_FBN_FLG,INTRCMPNY_FLG,CNTRPRTY_ID,DL_SRC_SSTM_CMPNNT_CD,EFFCTV_STATUS,EFFCTV_STRT_DT,EFFCTV_END_DT,BSL_APPRCH,EC_MDL_INPT_INDCTR,EC_PRXD_INDCTR,GLBL_CNTRPRTY_IDNTFR,MIN_TURNOVER,SOURCED_EXEMPTION_ID,PL_NPL_INDICATOR,SPECIALISED_LENDING_TYPE
1273,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1274,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1275,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1276,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1277,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1278,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1279,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
128,Ex_Non_Material,null,null,608032,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1280,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1281,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1282,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1283,Article_151_8_ECFOU,null,PINLWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1284,Article_151_8_ECFOU,null,PINNWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1285,Article_151_8_ECFOU,null,PINCWW05,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1286,Article_151_8_ECFOU,null,PICOWW01,null,null,null,IF_UNREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1287,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1288,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1289,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
129,Ex_Non_Material,null,null,208517,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1290,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1291,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1292,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1293,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1294,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1295,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1296,Article_151_8_ECFOU,null,PINLWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1297,Article_151_8_ECFOU,null,PINNWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1298,Article_151_8_ECFOU,null,PINCWW05,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1299,Article_151_8_ECFOU,null,PICOWW01,null,null,null,MDB_BANK,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
130,Ex_Non_Material,null,null,202853,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1300,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1301,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1302,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1303,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1304,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1305,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1306,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1307,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1308,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1309,Article_151_8_ECFOU,null,PINLWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
131,Ex_Non_Material,null,null,202979,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1310,Article_151_8_ECFOU,null,PINNWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1311,Article_151_8_ECFOU,null,PINCWW05,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1312,Article_151_8_ECFOU,null,PICOWW01,null,null,null,NQCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1313,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1314,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1315,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1316,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1317,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1318,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1319,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
132,Ex_Non_Material,null,null,208603,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1320,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1321,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1322,Article_151_8_ECFOU,null,PINLWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1323,Article_151_8_ECFOU,null,PINNWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1324,Article_151_8_ECFOU,null,PINCWW05,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1325,Article_151_8_ECFOU,null,PICOWW01,null,null,null,PF_NONREG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1326,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1327,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1328,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1329,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
133,Ex_Non_Material,null,null,525160,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1330,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1331,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1332,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1333,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1334,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1335,Article_151_8_ECFOU,null,PINLWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1336,Article_151_8_ECFOU,null,PINNWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1337,Article_151_8_ECFOU,null,PINCWW05,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1338,Article_151_8_ECFOU,null,PICOWW01,null,null,null,PF_REG,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1339,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
134,Ex_Non_Material,null,null,803224,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1340,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1341,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1342,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1343,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1344,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1345,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1346,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1347,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1348,Article_151_8_ECFOU,null,PINLWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1349,Article_151_8_ECFOU,null,PINNWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
135,Ex_Non_Material,null,null,803243,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1350,Article_151_8_ECFOU,null,PINCWW05,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1351,Article_151_8_ECFOU,null,PICOWW01,null,null,null,QCCP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1352,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1353,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1354,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1355,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1356,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1357,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1358,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1359,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
136,Ex_Non_Material,null,null,803296,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1360,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1361,Article_151_8_ECFOU,null,PINLWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1362,Article_151_8_ECFOU,null,PINNWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1363,Article_151_8_ECFOU,null,PINCWW05,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1364,Article_151_8_ECFOU,null,PICOWW01,null,null,null,ASS,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1365,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1366,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1367,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1368,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1369,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
137,Ex_Non_Material,null,null,803304,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1370,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1371,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1372,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1373,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1374,Article_151_8_ECFOU,null,PINLWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1375,Article_151_8_ECFOU,null,PINNWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1376,Article_151_8_ECFOU,null,PINCWW05,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1377,Article_151_8_ECFOU,null,PICOWW01,null,null,null,ASS_LARGE,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1378,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1379,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
138,Ex_Non_Material,null,null,805000,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1380,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1381,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1382,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1383,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1384,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1385,Article_151_8_ECFOU,null,PFSUWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1386,Article_151_8_ECFOU,null,PFSPWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1387,Article_151_8_ECFOU,null,PINLWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1388,Article_151_8_ECFOU,null,PINNWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1389,Article_151_8_ECFOU,null,PINCWW05,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
139,Ex_Non_Material,null,null,805243,null,null,null,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,STD,N,Y,null,null,null,null,*
1390,Article_151_8_ECFOU,null,PICOWW01,null,null,null,OTH_CORP,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1391,Article_151_8_ECFOU,null,PBNEWW01,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1392,Article_151_8_ECFOU,null,PBNDWW01,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1393,Article_151_8_ECFOU,null,PBNKWW09,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1394,Article_151_8_ECFOU,null,PIBKWW08,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1395,Article_151_8_ECFOU,null,PFSIWW05,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1396,Article_151_8_ECFOU,null,PFSHWW05,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
1397,Article_151_8_ECFOU,null,PFSLWW05,null,null,null,AAB_BRANCH,null,null,null,null,null,null,null,null,Active,25-01-2025,31-12-9999,FOU,Y,N,null,null,null,null,*
